#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  178
#! SET periodic_phi true
   -3.141592654   15.285136347  -53.156707308
   -3.106293860   13.475271405  -49.556975610
   -3.070995066   11.781472932  -46.581252882
   -3.035696272   10.188800283  -43.749073245
   -3.000397478    8.703485040  -40.380282872
   -2.965098684    7.349315033  -36.325222814
   -2.929799890    6.145442944  -32.047580309
   -2.894501097    5.088312467  -28.009603895
   -2.859202303    4.169070514  -24.265298319
   -2.823903509    3.382713953  -20.278847012
   -2.788604715    2.746065073  -15.918463576
   -2.753305921    2.264531589  -11.626169725
   -2.718007127    1.917214315   -8.547944515
   -2.682708333    1.647421661   -7.235404829
   -2.647409540    1.396203251   -7.272062368
   -2.612110746    1.139520236   -7.327275332
   -2.576811952    0.902120237   -6.105526597
   -2.541513158    0.739443752   -3.121911675
   -2.506214364    0.704549331    0.988224450
   -2.470915570    0.815965479    5.054502734
   -2.435616776    1.053880815    7.974274277
   -2.400317983    1.367870210    9.239645263
   -2.365019189    1.699108282    9.204726991
   -2.329720395    2.016880804    8.454132304
   -2.294421601    2.308953564    7.946459232
   -2.259122807    2.588826722    7.782202320
   -2.223824013    2.864349591    7.544824511
   -2.188525219    3.122567682    6.728566017
   -2.153226425    3.340401870    5.275712047
   -2.117927632    3.502201559    3.695881054
   -2.082628838    3.614781874    2.500680885
   -2.047330044    3.694415079    1.884057580
   -2.012031250    3.760141556    1.641405570
   -1.976732456    3.820234798    1.545662216
   -1.941433662    3.873892216    1.227957629
   -1.906134868    3.908104329    0.314558069
   -1.870836075    3.894262918   -1.423923357
   -1.835537281    3.808432647   -3.720637687
   -1.800238487    3.645730473   -5.590788309
   -1.764939693    3.433037467   -6.493057500
   -1.729640899    3.199537625   -6.986794863
   -1.694342105    2.937853529   -8.292871481
   -1.659043311    2.602508924  -11.212077431
   -1.623744518    2.146864089  -14.729546066
   -1.588445724    1.588384929  -16.626463455
   -1.553146930    1.019015530  -15.325614555
   -1.517848136    0.548307180  -11.270595455
   -1.482549342    0.236651991   -6.654085024
   -1.447250548    0.070575443   -3.271505553
   -1.411951754    0.000000000   -1.044430183
   -1.376652961    0.005865772    1.316096344
   -1.341354167    0.111873474    4.643533586
   -1.306055373    0.349880590    8.557393982
   -1.270756579    0.719734708   12.008943528
   -1.235457785    1.197348448   14.726224557
   -1.200158991    1.769542045   17.634656595
   -1.164860197    2.463148228   21.621945839
   -1.129561404    3.315871757   26.323678468
   -1.094262610    4.324942040   30.400688457
   -1.058963816    5.444754268   32.453413520
   -1.023665022    6.603827277   32.769092106
   -0.988366228    7.762828739   32.730415678
   -0.953067434    8.930920201   33.342281060
   -0.917768640   10.135040151   34.640950118
   -0.882469847   11.389219092   36.125737935
   -0.847171053   12.691831994   37.468016280
   -0.811872259   14.043228221   38.951064617
   -0.776573465   15.455918798   40.917118465
   -0.741274671   16.945486549   43.187553131
   -0.705975877   18.512457961   45.274993308
   -0.670677083   20.143518445   46.713829899
   -0.635378289   21.813696782   47.651671014
   -0.600079496   23.508053712   47.974106748
   -0.564780702   25.195174627   47.059575521
   -0.529481908   26.810935358   43.718976989
   -0.494183114   28.256736047   37.638830463
   -0.458884320   29.458971674   30.273498567
   -0.423585526   30.422589612   24.597809877
   -0.388286732   31.251497016   22.777781228
   -0.352987939   32.083570967   24.666499244
   -0.317689145   33.014970046   27.918871827
   -0.282390351   34.049477055   30.198810785
   -0.247091557   35.126210662   30.221509885
   -0.211792763   36.161507663   27.942642928
   -0.176493969   37.084421799   23.940830799
   -0.141195175   37.845794421   18.817490191
   -0.105896382   38.411505140   12.910633438
   -0.070597588   38.753134905    6.244032228
   -0.035298794   38.846880870   -1.125726388
    0.000000000   38.679722667   -8.373646158
    0.035298794   38.279577142  -14.112828500
    0.070597588   37.718894876  -17.370955538
    0.105896382   37.084101827  -18.475662862
    0.141195175   36.423492150  -19.129073479
    0.176493969   35.719128018  -21.259755256
    0.211792763   34.901168090  -25.543456394
    0.247091557   33.904114709  -31.091502992
    0.282390351   32.716468627  -36.027105610
    0.317689145   31.389325600  -38.903416795
    0.352987939   29.996404895  -39.841257070
    0.388286732   28.582470595  -40.508172989
    0.423585526   27.124160280  -42.439578645
    0.458884320   25.573540803  -45.538885068
    0.494183114   23.923477585  -47.756493204
    0.529481908   22.243970305  -46.910633705
    0.564780702   20.652202551  -42.948531147
    0.600079496   19.223153743  -38.282523789
    0.635378289   17.928338126  -35.733110983
    0.670677083   16.665400253  -36.350832921
    0.705975877   15.346412403  -38.511562053
    0.741274671   13.967115241  -39.341571107
    0.776573465   12.613873594  -36.871353755
    0.811872259   11.404387319  -31.453077965
    0.847171053   10.408967503  -25.059117880
    0.882469847    9.626357733  -19.721450594
    0.917768640    8.999020773  -16.271370431
    0.953067434    8.467012045  -14.194789229
    0.988366228    8.003210704  -12.148007706
    1.023665022    7.627875506   -9.047379428
    1.058963816    7.390433383   -4.319459952
    1.094262610    7.345446217    1.772558632
    1.129561404    7.528112680    8.471136481
    1.164860197    7.948807295   15.123861473
    1.200158991    8.602445850   21.731714736
    1.235457785    9.491774980   28.405916185
    1.270756579   10.618648323   35.196122852
    1.306055373   11.978565984   41.512526664
    1.341354167   13.543868272   46.662737016
    1.376652961   15.270634245   50.844093837
    1.411951754   17.141399954   55.006526223
    1.447250548   19.175802214   60.303290017
    1.482549342   21.423038381   66.843844521
    1.517848136   23.907879465   73.555650455
    1.553146930   26.604741056   78.578134370
    1.588445724   29.431867758   80.895026432
