#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
   -3.141592654  -57.668094124  -53.222653205
   -3.078760801  -60.808473375  -47.257170105
   -3.015928947  -63.610802974  -42.023480109
   -2.953097094  -66.030140899  -34.937838005
   -2.890265241  -67.981064332  -27.657281071
   -2.827433388  -69.497187826  -20.810785364
   -2.764601535  -70.550777272  -13.007135064
   -2.701769682  -71.164782359   -7.821746740
   -2.638937829  -71.617244502   -7.442154605
   -2.576105976  -72.054868199   -6.135445224
   -2.513274123  -72.252587695    0.025943005
   -2.450442270  -72.010926747    6.843307466
   -2.387610417  -71.466178132    9.288647833
   -2.324778564  -70.893306678    8.260591040
   -2.261946711  -70.385189887    7.667565358
   -2.199114858  -69.904147504    6.949953596
   -2.136283004  -69.527552716    4.402020548
   -2.073451151  -69.315445500    2.228337162
   -2.010619298  -69.189342918    1.521113141
   -1.947787445  -69.086412323    1.184713623
   -1.884955592  -69.045961906   -0.699529247
   -1.822123739  -69.198440127   -4.599623118
   -1.759291886  -69.556343806   -6.653313952
   -1.696460033  -69.996940139   -8.282157262
   -1.633628180  -70.665846812  -13.886838831
   -1.570796327  -71.653929023  -16.527416663
   -1.507964474  -72.508102998  -10.033506224
   -1.445132621  -72.888245289   -3.210052371
   -1.382300768  -72.953130692    0.770509523
   -1.319468915  -72.708831141    6.961077305
   -1.256637061  -72.053470774   13.075894923
   -1.193805208  -71.067842906   18.163574081
   -1.130973355  -69.673980678   26.036811158
   -1.068141502  -67.804580710   32.012506566
   -1.005309649  -65.745537744   32.623158901
   -0.942477796  -63.664543649   33.573876683
   -0.879645943  -61.460372096   36.143695639
   -0.816814090  -59.101622603   38.631481739
   -0.753982237  -56.551944616   42.265249726
   -0.691150384  -53.760142745   45.835939895
   -0.628318531  -50.801032951   47.693750813
   -0.565486678  -47.789833718   46.997508689
   -0.502654825  -45.022798121   39.243205042
   -0.439822972  -42.948162323   26.734200134
   -0.376991118  -41.441864727   23.011504797
   -0.314159265  -39.836772633   28.096475571
   -0.251327412  -37.955266465   30.285492981
   -0.188495559  -36.166381357   25.398634821
   -0.125663706  -34.832685190   16.257310237
   -0.062831853  -34.157415605    4.619294267
    0.000000000  -34.273308996   -8.428456229
    0.062831853  -35.102085420  -16.916943482
    0.125663706  -36.236866371  -18.806130918
    0.188495559  -37.495789152  -22.533513179
    0.251327412  -39.182783712  -31.780215448
    0.314159265  -41.427352011  -38.787136645
    0.376991118  -43.915654250  -40.277091565
    0.439822972  -46.529093073  -43.861535526
    0.502654825  -49.434938942  -47.925646915
    0.565486678  -52.331526457  -42.901692273
    0.628318531  -54.772361540  -36.045374387
    0.691150384  -57.043278838  -37.659840118
    0.753982237  -59.482831283  -38.919706722
    0.816814090  -61.702414296  -30.624271899
    0.879645943  -63.270992352  -20.133997224
    0.942477796  -64.332879604  -14.852779261
    1.005309649  -65.143193690  -10.937627198
    1.068141502  -65.594798988   -2.899941673
    1.130973355  -65.410855505    8.605328044
    1.193805208  -64.484504178   20.447991071
    1.256637061  -62.813525249   32.422117896
    1.319468915  -60.400849039   43.542749253
    1.382300768  -57.392032216   51.399096392
    1.445132621  -53.903620749   59.847747332
    1.507964474  -49.764103636   71.704140299
    1.570796327  -44.943966632   80.008980108
    1.633628180  -39.859316771   80.281923350
    1.696460033  -34.908381918   76.652874604
    1.759291886  -30.228888498   71.842776817
    1.822123739  -25.845557184   67.652110824
    1.884955592  -21.673636435   64.639550439
    1.947787445  -17.794897801   57.262532495
    2.010619298  -14.605983381   43.289479014
    2.073451151  -12.334065062   29.350942061
    2.136283004  -10.821595128   18.982742501
    2.199114858   -9.948994210    8.269634434
    2.261946711   -9.828507554   -4.771565320
    2.324778564  -10.516639587  -16.875159123
    2.387610417  -11.925704372  -28.374174605
    2.450442270  -14.170252389  -43.971651109
    2.513274123  -17.485920504  -61.037456401
    2.576105976  -21.656619765  -69.752832140
    2.638937829  -26.017017467  -67.788530635
    2.701769682  -30.112402968  -62.795242374
    2.764601535  -33.971504487  -60.600506124
    2.827433388  -37.777419445  -60.973993624
    2.890265241  -41.685195129  -63.902970106
    2.953097094  -45.824193229  -67.611529362
    3.015928947  -50.074657286  -66.804939420
    3.078760801  -54.095959153  -60.749780844
